Don't hide under the bed., bed hide under no
The important thing is that we're together., important thing we together
I knew something Tom didn't know., i tom something know know know no
What is butter made of?, butter make of what
He put milk in his coffee., he his milk his coffee put
I'm all packed and ready to go., i all packed and ready all packed go
It was unbelievable., it unbelievable
I really owe you an apology., i really you apology owe
Compare the facts., fact compare
There is no running water., there no run water run
I enjoy movies., i movie enjoy
Do you like to sing?, you like sing
Who gave you this information?, you this information give who
That's only a temporary solution., that temporary only temporary solution
The meeting's about to start., start
The arrow missed its target., arrow its its target miss
My computer won't boot up., my computer boot up no
I'll take that into consideration., i that consideration take
I'm really not very good at French., i very good really very french no
We were all on the bus., we all bus
You're out of booze., you booze
"Next time, you won't be so lucky.", next you so lucky next time so no
Bird watching is a nice hobby., bird watch nice nice hobby
Is this love?, this love this
I can't believe how beautiful you are., i beautiful you believe how no
Do you have what I asked for?, you i have ask for what
Your face is familiar to me., your face familiar to me
Do you know me?, you me know
The frogs' croaking helped me fall asleep., frog ' croak me asleep asleep help fall
I hate everyone., i everyone hate
We're open tomorrow., we open tomorrow
"Yesterday, I ate an apple.", i yesterday apple eat
I like fishing., i fish
Let me think about it., me it let think about
This isn't my money., this my my money no
You are not at all wrong., you all wrong at all no
No one followed you., no one no you follow
You need to see a doctor., you doctor need see
I haven't read all of her novels., i her all of her novel read no
I need paint., i paint need
Don't let them get to you., them you let get to no
We're the last., we last last
I knew something wasn't right., i something right know no
I've always admired you a lot., i always you lot admire
You need to move on., you need move on
I'll ask him., i him ask
I'll fill you in later., i you later fill
I'm taking care of my grandfather., i my care my grandfather take
Thousands of foreigners visit Japan every year., thousands of foreigner japan every year visit
Watch the front., front watch
That sounds horrible., that horrible sound
I've got a friend at the IRS., i friend at irs get
Is it really possible?, it possible really
"Whatever happens, he won't change his mind.", whatever he his his mind happens change no
He's not in our group., he our our group no
"You work here, don't you?", you you here work here do no
You must not open the door., you door open no
What Tom told you was a lie., tom tell you you lie tell what
The milk went sour., milk sour go
Why are you insulting me?, you me insult why
What is happiness?, happiness what
I respect you and your opinions., i your you and opinion respect
